tweet,text,class
1229956464,Maple syrup or just to go straight for the whip cream   Mmmm...mixing them up now!,pos
1223993158,"rolling up sleeves, making meatballs and singing, on top of Old Smokey... ",pos
1229365248,is going to see his lovely girlfriend tonight ,pos
1229055760,a friend at work took it up to loose weight. Seem's to be working and she still knocks the beers back ,pos
1229399545,2 more hours at work! Can't wait to leave ,pos
1229099318,"USER USER sama sama broo, ini lagi makan makan ama istri )",pos
1229047353,"Hey ya'll this is starting to sound like an episode of ""As the Twitterer Turns"" or ""Desperate Twitterers""  LOL what a cast of characters! ",pos
1230086814,Hi ,pos
1231132209,its about time you showed up i was wondering where u disappeared 2 back in LA real soon lets go catch up happy holidays hugs,pos
1228919522,Woke up to find so many new twitter friends!  Good morning all,pos
1228946058,sorry I meant loo is better than toilet or ladies ,pos
1230069766,It would also be cool to have #current-esque twitter commentary w/ NFL games too. ,pos
1229717332,Is eating at Tupelo Honey in Asheville with the parents. Organic restaurant Nom Nom Nom.... ,pos
1229403888,glad you liked the Hubble images ,pos
1229222383,Thanks for your support and votes! Mostly I think of it as fun. Will you be going to the awards in NYC end of January? ,pos
1230649472,Just got done with jr. pro. I've been there since eight thirty. Maybe going to see Bedtime Stories later. ,pos
1229128772,"yeah, I don't really care. it's a little scary, but luckily I can set up my NetNanny  to block those kind of sites. ",pos
1229733708,you should make a website for your SOTD you always tweet out ,pos
1228500492,your name is too long to include in retweets! ,pos
1231264178,2day is my last day in NJ! ,neg
1230706175,"oh I don't punch them my friend,  I delicately show the light that passes through them ",pos
1228087455,my momma's! ,pos
1229777021,"Merry Christmas to you and your loved ones, too! ",pos
1230123983,"have written her goals for 2009  My 2008 goals hampir semuanya dapet, at least the major ones dapetttt... Life's good!",pos
1229990514,Agreed! It was a total success ,pos
1229023609,"I want a pony, too! ",pos
1228821525,"I found out for sure, from another Canadian artist, no non US accounts on Amazon Bus. there4 no 1000Markets ",neg
1229408862,i wish i was there to watch the show  but let me know how the show goes.... write me back take care lov Tiffany ,pos
1228691252,I'm frickin goin!  ,pos
1231268002,i have been doing some finger crossing for ya today ,pos
1229822905,- What gives? You made the news and you're out of town!?!?  I can't bear to wade through the ABQ Journal subscrip crap.,pos
1230765088,schools out yay abby lol ,pos
1230802072,Wow! 4 years. Congrats ,pos
1230475684,mom pestering me to buy mops. i hate it when i double up as the housemaid ,neg
1228885732,morning all ,pos
1229904570,USER so sorry I'm not at barcamp tonight.. Last night's urban exploring left me a bit frantic with o/s plans. ,neg
1229626926,"yeah man, its too good. Baga's on list for tomoro ",pos
1221088967,LOL no but that's one of my fave Duran Duran songs! ,pos
1229458896,Haha! I've also been rekindling my love the of the most beautifully coloured nut the past few days ,pos
1230052972,well what can i do yaar???? i ve no interest in CS,neg
1229137261,Hey twitter is my home away from d1gg and Mixx  ,pos
1229997350,"#2 on that list is from my area, yo. - the chick with the cow costume ",pos
1230499297,"i get so stressed by the number of unread.  I want to read them, I do!  Just no time.  ",neg
1229497257,"just got a pedicure! i feel so relaxed now, lol ",pos
1230729965,lol that thread stole my saturday! It gets really good near the end when kibbles joins in ,pos
1230752813,if it was the tortilla soup I would have been doing the same thing! ,pos
1229982046,I would not feel all alone.... Everybody must get stoned! Wise man that Dylan ,pos
1229133952,"I've already got an idea in mind.  The mind, it's always working ...",pos
1230943799,"yep, been there plenty of times. I prefer St. Pete Beach by the Don Cesar. No comment on the girls thing... I'm married. ",pos
1228809542,Sending out sweet dreams to all my twitter friends think about what u want & let ur subconscious mind take control to give u what u want ,pos
1229832983,Agreed ,pos
1229153462,hello there.. ,pos
1229311575,Oooooweee.... Too excited to be done with 2008!! Hair combed? Check! Lunch? Check! Dinner? Working on it... Itenerary? Check! ,pos
1229111081,"While looking into these stats issues, I am also waiting for USER to pick me up at 6:15am for our day of travel and meetings ",pos
1229134356,"HAHAHAHA!!! So, can you share the timeline?  Curious minds want to know! ",pos
1231220026,"RT-I Love Katamari $7.99 )Push your katamari ball around the stage, picking up whatever objects get in your way URL",neg
1229617272,"My xbox live screen name is pickle mcjones, the same as my faux porn name ",pos
1230350124,Working on a saturday ,pos
1230057767,"Upon reflection, I now regret my last tweet. Though it was meant in good fun, I am loathe to alienate fans of Perl. Sorry, Perlies.  ",neg
1230160166,if u think that's funny check this out  URL,pos
1230646896,"oh i dunno, just thinking out loud.  little potluck get-togethers, or the occasional blogger tea party, with cuke sandwiches ",pos
1229830851,Exactly! thats what I used to say. Great minds ,pos
1229616897,"Aw, are you coping with it ok? I'm here to talk if you want to ",pos
1230527137,Looks like it's gonna be a stay inside day after all!  stay safe everyone! Especially all you poor Chicago public school teachers!,pos
1229455858,just wanna say....MERRY CHRISTMAS!!!!...I have a friggin ipod!...AHHHH!-lol-...so happy ...,pos
1230432241,"need both real Olsen twins as myspace friends, so tired of fakes ((",neg
1228884059,u ok?  i heard about viacom layoffs today ,neg
1229188536,ALSO i drive my dadds 4WD and crussssssssssh little children  J walking ,pos
1229217252,"Now, being complacent with that? There is nothing better ",pos
1228797722,--About that nose... ,pos
1229073185,"LOL, dont know how I can take that ;-), ... Its a mystery ",pos
1231025415,"Yuck marmite, I cannot understand why you continue to promote that stuff! ",pos
1231161942,Whose idea was it to cover eleven apps in a single show?   Oh yes - mine  ,neg
1229222694,Ha! I lost a couple followers after I tweeted my son's thoughts regarding vegetarians. I wonder if they were vegetarians or not. Hmmm... ,pos
1229847141,have a great day ahead and please tell your hubby we say hi! ,pos
1230784542,"si mai important, in spate e un magazin de clopuri. Sa aiba Adina de unde sa cumpere&modifice )",pos
1229900683,Yum!  Best wishes on a nice recovery. ,pos
1230678950,"Merry Christmas & Happy Holidays Twitterverse. 
Happy Birthday Jesus ;-)",pos
1231274664,"At home, wierd night of errands...mood swings are really getting to me.  Still frustrated with my to do list which is now growing...boo ",neg
1231117498,"I was supposed to get up n finish my project just now, but im so tired .",neg
1231266427,"lol, i know esp. off lunalilo huh  ",pos
1229751945, lot of are already tere.....,pos
1230690002,Thanks! I felt like I was back in college studying for that thing. I really don't miss it.  Good luck w/finals & papers!,pos
1229669551,Have a safe flight ,pos
1230017440,Well being around my family too long is exhausting. Can't wait to crash into my own bed. But Christmas was nice ,pos
1229449291,"why does christmas come so fast!? I feel stressed.. wishing it was over, now that is NOT the holiday spirit",neg
1231063162,thanks much  I don't know y I didn't see this coming. been sick on and off for a while but thought it was just allergies.,pos
1229273595,"great suggestions, there are 6 in the set but sadly licensing is a real nightmare ",neg
1229532625,- main alt=Lyssandri/Blackwater Raiders/Blood Elf/Paladin/Ret/Alchemy/Herbalism ,pos
1230674111,Happy New Year from Cincinnati and Chilbo!  ,pos
1229865998,Sorry to hear that ,neg
1229928546,"who, check the boots ",pos
1231026545,It is my first... and I'm just being a whiner.  He's only a few days overdue.,pos
1229386513,is busy! Picked up a signed sales contract 2day & showed to our buyer. Got new buyers t-nite who want 2 buy 2 homes by 1/31. Show Sat. ,pos
1229220675,But everyone knows where THEIR pens are! On YOUR desk! ,pos
1230418209,Thank you! ,pos
1228088520,It was like Without a Trace on TV. As opposed to a deep drama about class structure in NYC.  And sometimes that's OK with me ,pos
1230183611,ooh i love that too  not good w/ video....yet anyway,pos
1231025740,My sister gave me a blender for Xmas     Anyone know what else to do with it besides making 'Girly' drinks?,neg
1229363861,and the cultural pit known as South Florida  ,pos
1229089548,Reading about the town I lived in just a few months ago in NH in the paper. They're in a state of emergency from the ice storm. ,neg
1229318894,"yep , I agree, ",neg
1229124752,Just took a bite out of my first philly cheese steak here in philly  Mmmm...,pos
1228950772,"Oh, that's not nearly as cool and trendy, but thanks for the link.   URL",pos
1229112274,Waitin 4 vprincess on Vponblogtv.com  shes not comin,neg
1230541223,Watched James whip up 'Mung bean and strawberry salsa tart' - URL - Mate I could turn 4 dis guy ,pos
1230085067,I'm in an excellent mood    ,pos
1230873035,"Anyways I'm going to play with the kids it snowed kids are home WooHoo snowmen, snowfights, snow angels and memories Life is Great Enjoy",pos
1229984842,yeah. looking for ideas! anything! but a couple of dmb songs of course. it's actually gonna wake up me and the roomies ,pos
1230288723,That is awesome!! ,pos
1229208802,oohhh nye tonight! sooo excited.  partytime!,pos
1230013921," Same here, *face palm*",neg
1230746538,"and that's without the like five notes i can sing in my falsetto register   IN 7TH GRADE I HAD A 3 1/2 OCTAVE RANGE, WHAT THE HELL",neg
1230614494,hola!!!! ,pos
1228963457,i heart staying home when it rains ,pos
1229769420,wow! sweet I'll watch the full episode at work...I'm already running late! Love the show so far though  how are things?,pos
1229912981,Feb 21 I'll be in Aspen. Want to run one in Aspen? ,pos
1230770544,You are our hero! I was totally useless at 13 ,pos
1229026114,"URL - That is is huuuuuuuuuuuuuuuge dog. : ) I saw the world's tiniest dog today, He looked like a  ...",pos
1228943526,"back home, can't wait to dig in to the wings. ",pos
1230670783,"well damn, that whole mall shopping ordeal near the water main break was pretty much painless!  yay!",pos
1229948051,"i want that shirt too. Not white though. So, I might only be able to wear it around Black people. ",pos
1230680922,"I'm afraid USER would strike back, so I'm not going to do it... I'll DM you the details later. ",pos
1228169338,Banana nut ice cream with my mom ,pos
1229315226,work today...helped a man that was a mix between Rob Pattinson and Hugh Jackman...yes please ,pos
1229355257, I had to close down the Comments section of my blog. It kept filling up with porn spam. I wish WordPress had better filters.,neg
1222275253,"No problem. I appreciate the interest. I just it fixed, for his and my own sanity ",pos
1229228048,"Dear Santa, Thanks for all the new followers! **Introduce yourselves so I can 'meet' you. ",pos
1231065841,I can't sleep. I feel like a highschool kid. You say the most wonderful things. Can't believe it's almost two years. ,pos
